State_Name,State_ab,County,City,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
Alabama,AL,Autauga County,Gulf Shores,36547,251,34146324,8917573,30.269628499999996,-87.637277,65583,300000,59906,202.728190356
Alabama,AL,Autauga County,Foley,36535,251,51913165,450591,30.3798842,-87.6650569,49212,300000,21308,345.325121595428
Alabama,AL,Autauga County,Pensacola,32506,850,81473914,35304223,30.4111645,-87.4511185,57395,46769,46123,525.6204633936641
Alabama,AL,Autauga County,Clayton,36016,334,343304919,397957,31.679443199999998,-85.5577196,56947,45615,47083,215.49227901583998
Alabama,AL,Autauga County,Eufaula,36027,334,14630161,380622,31.920409999999997,-85.17574090000001,43222,26304,47072,285.482583715206
Alabama,AL,Autauga County,Brent,35034,205,691793540,3983687,32.9533249,-87.00434659999999,67555,54574,61374,173.524474236284
Alabama,AL,Autauga County,Oneonta,35121,205,215168178,7529147,33.872392700000006,-86.45903220000001,34855,32407,21562,501.224647705478
Alabama,AL,Autauga County,Cleveland,35049,205,117119604,607001,33.9974352,-86.544238,56385,49459,39388,488.44818250176303
Alabama,AL,Autauga County,Gilbertown,36908,251,578537985,1836706,31.927592800000003,-88.33262950000001,53998,39956,48887,1013.52632441261
Alabama,AL,Autauga County,Blountsville,35031,205,248719996,1503784,34.0336235,-86.63731779999999,47717,30660,46395,295.219924081113
Alabama,AL,Autauga County,Hayden,35079,205,181928636,1231658,33.9036637,-86.7813122,58684,47284,39926,512.883903645398
Alabama,AL,Autauga County,Union Springs,36089,334,786335890,3475241,32.082127299999996,-85.8274935,30765,25206,26768,298.245517064669
Alabama,AL,Autauga County,Greenville,36037,334,32192358,313969,31.796828700000002,-86.6541421,30564,21911,23037,278.191507682294
Alabama,AL,Autauga County,Mckenzie,36456,334,264349344,236297,31.575083000000003,-86.6086952,36333,27877,29844,404.477880711399
Alabama,AL,Autauga County,Anniston,36201,256,6794602,649,33.6421021,-85.8410233,27581,15743,28241,298.182341222536
Alabama,AL,Autauga County,Anniston,36207,256,16676645,14186,33.634561700000006,-85.7901308,55336,41259,45442,493.683765356653
Alabama,AL,Autauga County,Oxford,36203,256,23519631,55597,33.611132500000004,-85.87647270000001,54371,46871,46868,251.353099243798
Alabama,AL,Autauga County,Anniston,36201,256,54153086,275439,33.613251500000004,-85.9253597,49509,48881,28239,359.181958335484
Alabama,AL,Autauga County,Jacksonville,36265,256,41129558,487657,33.7661796,-85.7864612,46650,41809,29011,382.887652125509
Alabama,AL,Autauga County,Jackson,36545,251,447191122,17991801,31.357381699999998,-87.8407503,40352,30601,39286,386.13539652193197
Alabama,AL,Autauga County,Jacksonville,36265,256,13690915,23910,33.836968799999994,-85.7723498,33803,13029,35858,100.288101877071
Alabama,AL,Autauga County,Piedmont,36272,256,87901995,514251,33.89526370000001,-85.5983598,35282,27332,29556,214.891852494871
Alabama,AL,Autauga County,Alexandria,36250,256,97226556,796761,33.783775399999996,-85.9002899,72487,64034,45909,566.394152216584
Alabama,AL,Autauga County,Alexandria,36250,256,89660986,294151,33.718819599999996,-85.9523544,0,0,0,0.0
Alabama,AL,Autauga County,Lafayette,36862,334,675980103,2617356,32.866078200000004,-85.4616055,45966,300000,34017,352.162557583042
Alabama,AL,Autauga County,Lanett,36863,334,132910142,178276,32.7766468,-85.27349170000001,38000,30130,30948,138.05837803993
Alabama,AL,Autauga County,Valley,36854,334,9688028,0,32.836280699999996,-85.17257629999999,44019,27057,50751,263.194872973633
Alabama,AL,Autauga County,Sand Rock,35983,256,233670765,33296082,34.1991534,-85.7578347,57239,43170,47243,573.214431080469
Alabama,AL,Autauga County,Spring Garden,36275,256,373046666,29730687,34.0861716,-85.5068892,51542,300000,60348,208.36494439656002
Alabama,AL,Autauga County,Clanton,35045,205,64410623,251385,32.8695805,-86.6588881,54388,37212,48573,315.586973485494
Alabama,AL,Autauga County,Jack,36346,334,208213147,177901,31.537584399999997,-85.89840059999999,47550,35327,39518,518.148434304415
Alabama,AL,Autauga County,Jemison,35085,205,244387804,1211895,32.991045799999995,-86.8010803,40648,33316,32761,353.584069788347
Alabama,AL,Autauga County,Verbena,36091,205,256404827,4346403,32.7592425,-86.5260002,67265,46110,59481,295.760606532616
Alabama,AL,Autauga County,Butler,36904,205,752526706,7297622,32.065663300000004,-88.2128479,55952,40705,54619,162.594213163544
Alabama,AL,Autauga County,Thomasville,36784,334,249006278,71854,31.792901300000004,-87.64251540000001,40451,36477,28494,195.891207983014
Alabama,AL,Autauga County,Robertsdale,36567,251,737211648,3860933,30.7200267,-87.6245437,64173,45281,57389,1048.75578975422
Alabama,AL,Autauga County,Grove Hill,36451,251,832734330,4857552,31.617017399999998,-87.6979772,50714,38228,55570,370.3983285427299
Alabama,AL,Autauga County,Jackson,36545,251,107872399,2504038,31.501161600000003,-87.87233379999999,40592,23781,37971,300.25009312318804
Alabama,AL,Autauga County,Ashland,36251,256,383065566,777286,33.178515600000004,-85.7815679,44628,35064,33198,165.063184766647
Alabama,AL,Autauga County,Heflin,36264,256,243823026,915596,33.6989979,-85.57279720000001,31459,25199,32837,452.88464572681397
Alabama,AL,Autauga County,Jack,36346,334,208213147,177901,31.537584399999997,-85.89840059999999,51782,34974,43086,178.42680488593
Alabama,AL,Autauga County,Kinston,36453,334,128071075,606802,31.2721909,-86.1506243,46792,30746,46019,202.793398943271
Alabama,AL,Autauga County,Enterprise,36330,334,40693675,151495,31.3627415,-85.8358304,88951,84211,56279,1360.07819746712
Alabama,AL,Autauga County,Enterprise,36330,334,40693675,151495,31.3627415,-85.8358304,61449,49254,51536,378.882150939945
Alabama,AL,Autauga County,Sheffield,35660,256,4408833,784132,34.7708294,-87.6799629,51659,42586,39138,285.493685236322
Alabama,AL,Autauga County,Tuscumbia,35674,256,5259140,1044191,34.740331899999994,-87.73377669999999,46357,300000,26728,178.99597969183998
Alabama,AL,Autauga County,Muscle Shoals,35662,256,112842678,7290274,34.7242107,-87.6264192,72532,65185,55384,606.04479776625
Alabama,AL,Autauga County,Leighton,35646,256,118959123,20802427,34.774634000000006,-87.5053473,51460,38525,36757,475.446886715384
Alabama,AL,Autauga County,Tuscumbia,35674,256,259170483,7552968,34.6686652,-87.822804,44527,38139,36681,381.49017935471704
Alabama,AL,Autauga County,Castleberry,36432,251,480256655,3016837,31.3411108,-87.0387457,31633,28982,24289,409.278686045834
Alabama,AL,Autauga County,Rockford,35136,256,251376931,1562316,32.9929287,-86.07387940000001,33042,23325,31099,330.22005689000997
Alabama,AL,Autauga County,Andalusia,36421,334,359424460,10780680,31.442065500000002,-86.3998913,53559,300000,24136,139.095073629929
Alabama,AL,Autauga County,Andalusia,36421,334,49938350,583714,31.344395799999997,-86.463852,58835,41801,49863,382.15526133971804
Alabama,AL,Autauga County,Muscle Shoals,35661,256,8140717,0,34.7471222,-87.63984740000001,61868,56246,44831,1277.26879883982
Alabama,AL,Autauga County,Opp,36467,334,154675236,2461722,31.357017100000004,-86.2401037,46327,31463,35525,174.95995949744201
Alabama,AL,Autauga County,Opp,36467,334,249816869,1830023,31.1810184,-86.2787253,60141,43585,50751,273.52512726109796
Alabama,AL,Autauga County,Luverne,36049,334,374196528,755161,31.7244285,-86.3608435,40683,28886,35812,374.55507540034404
Alabama,AL,Autauga County,Baileyton,35019,256,147196339,1148200,34.2616429,-86.5683185,61900,65528,43897,195.687209761417
Alabama,AL,Autauga County,Vinemont,35179,256,89849348,1236612,34.271500599999996,-86.8345066,53673,39630,49847,261.85692065394903
Alabama,AL,Autauga County,Cullman,35055,256,70914526,477574,34.1565069,-86.8940425,63213,300000,38851,286.024105025601
Alabama,AL,Autauga County,Cullman,35055,256,47570866,2530408,34.2012855,-86.8254882,37893,28850,37859,205.955438058865
Alabama,AL,Autauga County,Cullman,35055,256,54256128,667061,34.117682,-86.7963608,44858,32959,41497,431.782710666663
Alabama,AL,Autauga County,Garden City,35070,256,125741724,1106561,33.9980493,-86.7870516,43726,28444,38686,267.624103291739
Alabama,AL,Autauga County,Ft Rucker,36362,334,172610491,2735224,31.4097368,-85.7458071,68310,59974,38238,375.974145872863
Alabama,AL,Autauga County,Evergreen,36401,251,90973774,334237,31.4626914,-86.9984985,34206,16878,39063,540.009840509178
Alabama,AL,Autauga County,Ozark,36360,334,61929515,413858,31.4833011,-85.64971390000001,65625,49674,60856,187.254702599691
Alabama,AL,Autauga County,Ozark,36360,334,36136505,194310,31.4149425,-85.6413488,31645,31497,20477,197.090427160299
Alabama,AL,Autauga County,Daleville,36322,334,23042778,0,31.302155600000003,-85.7056542,58239,61815,49004,174.783871680196
Alabama,AL,Autauga County,Midland City,36350,334,110987657,53907,31.3374977,-85.4657416,42703,33772,31328,286.325626457054
Alabama,AL,Autauga County,Selma,36703,334,182250003,1051254,32.552658799999996,-87.03526459999999,65458,45588,47564,195.792547321148
Alabama,AL,Autauga County,Selma,36701,334,2711300,43964,32.4157042,-87.0280529,23614,15982,20480,265.821074356268
Alabama,AL,Autauga County,Orrville,36767,334,541139544,6763758,32.3256691,-87.21917950000001,30567,20489,27688,321.689290691302
Alabama,AL,Autauga County,Selma,36701,334,173119838,4647634,32.3277469,-86.8942838,26582,19843,18440,208.29689968728002
Alabama,AL,Autauga County,Rainsville,36986,256,108426406,467193,34.5326223,-85.86307959999999,47226,37458,34391,509.653155675645
Alabama,AL,Autauga County,Fyffe,35971,256,214238075,23139,34.4340842,-85.96872330000001,41338,40569,19063,330.992239601562
Alabama,AL,Autauga County,Andalusia,36421,334,15438185,163537,31.326445,-86.507274,42170,26135,46568,569.205878105233
Alabama,AL,Autauga County,Crossville,35962,256,151362799,244096,34.2571822,-86.025488,50821,54135,34788,224.317357145446
Alabama,AL,Autauga County,Ft Payne,35967,256,116782043,31876,34.3660315,-85.6964687,46422,40662,30381,396.418269037896
Alabama,AL,Autauga County,Fort Payne,35967,256,91371430,86324,34.457495200000004,-85.635214,57662,300000,30695,218.52541638967702
Alabama,AL,Autauga County,Deatsville,36022,334,280794165,9491833,32.6948549,-86.2223176,55257,50235,34870,276.053770927848
Alabama,AL,Autauga County,Eclectic,36024,334,165330802,1570890,32.6328834,-86.03459649999999,51818,50579,30368,368.451033314108
Alabama,AL,Autauga County,Wetumpka,36092,334,105723667,2997228,32.52013839999999,-86.17221009999999,81059,49903,70277,353.657174715808
Alabama,AL,Autauga County,Millbrook,36054,334,23526031,97124,32.4977055,-86.38835949999999,57221,48383,41222,1103.5519302108999
Alabama,AL,Autauga County,East Brewton,36426,251,944040122,9556480,31.099257300000005,-86.9105903,42831,40855,32957,197.98981079560298
Alabama,AL,Autauga County,Brewton,36426,251,105290359,1106327,31.190044,-87.0635248,63662,57710,42797,241.254041615259
Alabama,AL,Autauga County,Atmore,36504,251,169008231,407668,31.071707300000003,-87.4897027,31072,23243,22228,341.150638483114
Alabama,AL,Autauga County,Highland Home,36041,334,226396958,213258,31.949641999999997,-86.3651124,51077,47797,40234,442.911894181803
Alabama,AL,Autauga County,Gadsden,35901,256,13659980,699379,34.03218629999999,-85.9730613,36536,23911,38627,166.795205032652
Alabama,AL,Autauga County,Gadsden,35901,256,22461766,717,34.0476407,-86.0342629,65909,49884,54872,179.45855323895302
Alabama,AL,Autauga County,Gadsden,35904,256,11907025,744917,34.0003469,-86.0427603,32898,19505,32387,142.761127141409
Alabama,AL,Autauga County,Gadsden,35901,256,4308625,1900493,33.9993815,-86.010319,42144,34726,33731,398.22238111704297
Alabama,AL,Autauga County,Gadsden,35904,256,32549925,0,34.064083000000004,-86.06618279999999,31929,22709,23582,263.227656842003
Alabama,AL,Autauga County,Rainbow City,35906,256,7358690,571695,33.9640619,-86.04183499999999,50735,39380,40435,556.2117569346331
Alabama,AL,Autauga County,Glencoe,35905,256,57350608,1090995,33.918413,-85.91833249999999,55639,300000,47971,624.013735835527
Alabama,AL,Autauga County,Attalla,35954,256,95634687,48836,34.1470152,-86.0149509,59416,46048,45916,373.38196398558296
Alabama,AL,Autauga County,Gadsden,35903,256,2384912,0,34.0013946,-85.96748649999999,24359,22809,14966,465.15016092572404
Alabama,AL,Autauga County,Fayette,35555,205,154824533,270991,33.7012455,-87.8909439,40956,28972,44086,594.306431447725
Alabama,AL,Autauga County,Vinemont,35179,256,132870985,838367,34.1589207,-86.9571734,52592,38743,40883,951.4714935309801
Alabama,AL,Autauga County,Berry,35546,205,427697476,551762,33.64765429999999,-87.6143541,54116,32380,54325,240.752987148481
Alabama,AL,Autauga County,Russellville,35653,256,28670329,255395,34.5125993,-87.7533372,78787,48388,70841,211.660310665613
Alabama,AL,Autauga County,Vina,35593,256,145933248,3961461,34.4392881,-88.03995649999999,37300,300000,28404,215.298791925674
Alabama,AL,Autauga County,Samson,36477,334,431950139,5093030,31.084781699999997,-86.08617509999999,37651,27315,36312,274.286061517681
Alabama,AL,Autauga County,Hartford,36344,334,340277721,2883643,31.0696505,-85.7368633,26922,20881,23141,374.08256051052496
Alabama,AL,Autauga County,Slocomb,36375,334,163344878,441458,31.086071899999997,-85.5280322,53395,42052,42981,317.918642662835
Alabama,AL,Autauga County,Boligee,35443,205,570899935,17720962,32.686132300000004,-87.9472665,24591,16667,25982,158.259806193729
Alabama,AL,Autauga County,Greensboro,36744,334,228114074,6829355,32.651436100000005,-87.6504698,43686,28110,51574,343.889526845582
Alabama,AL,Autauga County,Fort Gaines,39851,229,338005193,15802160,31.6127173,-85.1367411,47014,41328,37305,312.123203744633
Alabama,AL,Autauga County,Newton,36352,334,137915812,47148,31.234786800000002,-85.5932271,69416,53258,59746,448.542262685113
Alabama,AL,Autauga County,Cullman,35057,256,187272055,9574488,34.010392100000004,-86.91025479999999,62728,53463,53245,1213.3219459275501
Alabama,AL,Autauga County,Dothan,36303,334,6427118,0,31.2531951,-85.4134185,58553,45033,42907,401.42132317336
Alabama,AL,Autauga County,Dothan,36301,334,4335935,0,31.2200822,-85.4193412,57312,45442,44993,427.553259824227
Alabama,AL,Autauga County,Dothan,36301,334,26146230,172344,31.1821874,-85.3530797,66532,53439,51825,339.21809157776903
Alabama,AL,Autauga County,Dothan,36303,334,15035691,23761,31.2388804,-85.3512422,34057,24260,28608,323.223347522611
Alabama,AL,Autauga County,Webb,36376,334,142938740,185385,31.268835,-85.2759901,49175,37902,46107,358.18377882142096
Alabama,AL,Autauga County,Ashford,36312,334,179161258,826932,31.1644974,-85.24685,54235,42227,43566,294.786794388106
Alabama,AL,Autauga County,Higdon,35979,256,348636949,13619157,34.8513417,-85.7000137,77322,45128,78600,403.544499385841
Alabama,AL,Autauga County,Stevenson,35772,256,555430767,18659777,34.8863961,-85.9296764,31235,21391,27591,336.614172703296
Alabama,AL,Autauga County,Scottsboro,35768,256,278821855,2385911,34.7615314,-86.0476196,50287,42093,36400,415.28271343712305
Alabama,AL,Autauga County,Scottsboro,35768,256,11358571,0,34.6633617,-86.0358725,42148,32599,35347,550.206791172634
Alabama,AL,Autauga County,Ozark,36360,334,19245046,0,31.397130800000003,-85.6615834,51326,42647,33653,866.0044053515351
Alabama,AL,Autauga County,Section,35771,256,284172822,31310700,34.569917499999995,-85.9716149,40859,30827,37250,401.388528087582
Alabama,AL,Autauga County,Birmingham,35212,205,2093103,0,33.542820899999995,-86.752434,38145,28550,35605,218.319566412645
Alabama,AL,Autauga County,Birmingham,35212,205,4819145,0,33.5442405,-86.7749128,30222,28006,20606,274.791229619474
Alabama,AL,Autauga County,Birmingham,35214,205,11428318,3862,33.5423337,-86.8765161,18832,16684,11537,88.3314666666667
Alabama,AL,Autauga County,Birmingham,35204,205,2241302,0,33.5261497,-86.8351469,29489,29052,15838,230.330355517034
Alabama,AL,Autauga County,Birmingham,35212,334,3341543,0,33.553205,-86.7429805,29126,23435,18632,186.462938617099
Alabama,AL,Autauga County,Birmingham,35212,334,1884661,0,33.55213019999999,-86.727676,43931,37499,31846,317.55695461510504
Alabama,AL,Autauga County,Birmingham,35202,205,8338981,0,33.526074699999995,-86.78303170000001,25675,12611,26789,242.248241609068
Alabama,AL,Autauga County,Birmingham,35204,205,2334504,0,33.513249800000004,-86.83004720000001,30849,26300,28077,297.173616624803
Alabama,AL,Autauga County,Birmingham,35218,205,2247405,0,33.505958500000006,-86.8745531,68538,43322,63552,141.860345626564
Alabama,AL,Autauga County,Selma,36701,334,17558229,90685,32.4484185,-87.0509577,36740,25083,33276,1098.66863855363
Alabama,AL,Autauga County,Birmingham,35218,205,2048616,0,33.5052228,-86.90148459999999,33091,21929,33637,246.593408299066
Alabama,AL,Autauga County,Birmingham,35208,205,2316098,0,33.4847637,-86.8981396,34319,30412,30305,212.45322286253202
Alabama,AL,Autauga County,Birmingham,35211,205,2701339,0,33.4859451,-86.8696926,30472,14309,46679,229.45062923769902
Alabama,AL,Autauga County,Birmingham,35204,205,3056205,0,33.5007439,-86.8270718,21753,15614,17714,311.357880081011
Alabama,AL,Autauga County,Birmingham,35222,205,2542349,5771,33.5108808,-86.77447120000001,51831,34771,48141,408.81458858899805
Alabama,AL,Autauga County,Birmingham,35205,205,2422849,0,33.4866689,-86.8173266,28327,23929,18744,290.257199305663
Alabama,AL,Autauga County,Birmingham,35211,205,4595599,0,33.4806707,-86.85086770000001,28613,19517,37732,465.213929216277
Alabama,AL,Autauga County,Birmingham,35213,205,4275124,0,33.5206824,-86.7260226,46565,37262,45317,614.162104617336
Alabama,AL,Autauga County,Homewood,35209,205,2538262,0,33.4775177,-86.81494029999999,28720,26633,21802,439.418782645333
Alabama,AL,Autauga County,Birmingham,35215,205,2938067,21921,33.6222102,-86.6790265,45016,46009,26218,174.024675535199
Alabama,AL,Autauga County,Selma,36701,334,34291179,1700792,32.366037199999994,-87.026282,37361,25986,38026,487.181227597754
Alabama,AL,Autauga County,Hueytown,35023,205,11117471,0,33.4525316,-87.0036566,52337,37992,49456,234.152956776354
Alabama,AL,Autauga County,Bessemer,35020,205,3637059,0,33.4009536,-86.9632652,47506,46585,32547,137.362373377634
Alabama,AL,Autauga County,Bessemer,35020,205,3959510,0,33.3813794,-86.9602115,21283,18646,12737,267.658733273327
Alabama,AL,Autauga County,Fairfield,35064,205,5945645,0,33.4817033,-86.91433559999999,29768,27182,22343,205.059829305172
Alabama,AL,Autauga County,Silverhill,36576,251,71113244,190587,30.534560600000002,-87.7548736,53701,44265,42398,2036.5282817375198
Alabama,AL,Autauga County,Homewood,35209,205,2006630,11987,33.475966,-86.7786575,142440,123075,72551,52.7273091341415
Alabama,AL,Autauga County,Mountain Brook,35213,205,5012892,18719,33.4947146,-86.7636042,155368,300000,78717,122.855440077847
Alabama,AL,Autauga County,Mountain Brook,35213,205,8619390,5292,33.5124499,-86.7174833,128504,104533,85800,252.31523981666803
Alabama,AL,Autauga County,Tarrant,35217,205,5538290,0,33.5796117,-86.7705036,18813,17037,13371,135.325466666667
Alabama,AL,Autauga County,Birmingham,35215,205,13811198,15145,33.6373216,-86.63749150000001,66500,300000,28213,208.38912872669
Alabama,AL,Autauga County,Trussville,35173,205,60630455,1508804,33.6062979,-86.58484279999999,70449,63764,60898,164.28428641563102
Alabama,AL,Autauga County,Ft Payne,35967,256,131988900,472277,34.359447700000004,-85.80117759999999,45113,31818,45884,961.087958990036
Alabama,AL,Autauga County,Trussville,35173,205,40236898,388820,33.72581470000001,-86.5900686,80117,70762,52938,505.32903042372004
Alabama,AL,Autauga County,Birmingham,35220,205,7511055,70529,33.669152200000006,-86.6511913,68096,66689,38318,325.550071760734
Alabama,AL,Autauga County,Kimberly,35091,205,51324198,28998,33.7826093,-86.7857118,80998,70230,58272,345.716167687386
Alabama,AL,Autauga County,Mount Olive,35117,205,105701999,497054,33.6819146,-86.9203958,74951,65918,49663,478.005005981772
Alabama,AL,Autauga County,Gardendale,35071,205,40159982,0,33.675835600000006,-86.7966575,51319,42982,33344,495.774904563047
Alabama,AL,Autauga County,Birmingham,35215,205,2990953,0,33.6453495,-86.6958458,46171,42204,35015,337.183654051249
Alabama,AL,Autauga County,Birmingham,35214,205,36753561,0,33.598314200000004,-86.87885729999999,50662,40369,43229,574.332579258957
Alabama,AL,Autauga County,Graysville,35073,205,56885352,537614,33.6350049,-86.9946308,54763,47866,30405,358.65287046709506
Alabama,AL,Autauga County,Pleasant Grove,35127,205,15730156,0,33.4820282,-86.98625059999999,90511,73076,57912,336.836905085784
Alabama,AL,Autauga County,Adamsville,35005,205,31049873,865351,33.5764455,-86.9673879,53383,47460,34172,362.322620496541
Alabama,AL,Autauga County,Eclectic,36024,334,165330802,1570890,32.6328834,-86.03459649999999,54558,50225,38587,1090.41805188747
Alabama,AL,Autauga County,Birmingham,35206,205,21086022,35558,33.5657458,-86.67034749999999,40281,24797,43647,388.257321476258
Alabama,AL,Autauga County,Vestavia Hills,35243,205,2833922,376,33.4582894,-86.7384274,95153,85431,61817,243.948425288979
Alabama,AL,Autauga County,Vestavia Hills,35216,205,7245031,4072,33.4205046,-86.78592490000001,79077,39607,80856,399.78855042738996
Alabama,AL,Autauga County,Birmingham,35243,205,6387321,161177,33.4278537,-86.73188090000001,65070,53548,37505,551.5138951061609
Alabama,AL,Autauga County,Homewood,35209,205,2840373,17081,33.4535392,-86.795517,81011,57091,75071,521.309743368901
Alabama,AL,Autauga County,Birmingham,35221,205,6029566,0,33.4480924,-86.8892598,31871,21950,27401,100.194821268405
Alabama,AL,Autauga County,Fairfield,35064,205,4936853,0,33.4589571,-86.936987,60913,300000,35897,270.1248897243
Alabama,AL,Autauga County,Fairfield,35064,205,11809407,0,33.4753834,-86.9481309,52520,35063,48743,408.14422899371203
Alabama,AL,Autauga County,Bessemer,35023,205,356058496,8645511,33.3897822,-87.181015,77131,300000,63377,173.458966026147
Alabama,AL,Autauga County,Mccalla,35111,205,94428175,1010203,33.2874081,-87.00300240000001,90324,88210,53865,651.051308383868
Alabama,AL,Autauga County,Prattville,36066,334,31951242,4286137,32.449186,-86.37305079999999,54523,41056,42264,1006.30221739202
Alabama,AL,Autauga County,Bessemer,35020,205,15638999,169916,33.3512428,-86.95991459999999,46829,300000,28279,297.1941542666
Alabama,AL,Autauga County,Hoover,35226,205,7089816,10008,33.401317399999996,-86.82797359999999,128915,300000,84788,203.224192396689
Alabama,AL,Autauga County,Hoover,35226,205,18071006,173459,33.382200399999995,-86.8552686,115904,103436,66951,405.737385156869
Alabama,AL,Autauga County,Vernon,35592,205,493059889,850894,33.766138,-88.0979273,48082,14259,58691,154.520518553939
Alabama,AL,Autauga County,Sheffield,35660,256,3244664,760149,34.784265000000005,-87.6863587,19898,11362,28768,459.89866791813597
Alabama,AL,Autauga County,Florence,35630,256,1960895,1340,34.810395299999996,-87.6709633,28404,25315,18845,198.958966302831
Alabama,AL,Autauga County,Florence,35630,256,9833989,17892,34.833077200000005,-87.6519647,45871,40925,26949,310.491825123913
Alabama,AL,Autauga County,Florence,35630,256,20641113,107786,34.84224520000001,-87.7079565,66925,57489,39019,714.9638052977091
Alabama,AL,Autauga County,Florence,35633,256,216694495,712481,34.948095200000004,-87.78480390000001,58520,53758,32706,398.081604088975
Alabama,AL,Autauga County,Florence,35634,256,138349445,2374297,34.929505400000004,-87.63545,65375,49876,45702,421.353464931548
Alabama,AL,Autauga County,Gadsden,35901,256,13659980,699379,34.03218629999999,-85.9730613,34479,22032,33189,947.324783763446
Alabama,AL,Autauga County,Killen,35645,256,74751483,16582673,34.8504713,-87.47935770000001,85950,62159,60426,345.011828955272
Alabama,AL,Autauga County,Rogersville,35652,256,76318747,23100357,34.8122679,-87.30436929999999,53050,39930,53937,438.078568551439
Alabama,AL,Autauga County,Town Creek,35672,256,226969791,1721123,34.566624700000006,-87.418451,49453,30636,36144,251.92733484746498
Alabama,AL,Autauga County,Trinity,35673,256,117628141,989972,34.57105,-87.2129882,50558,35481,47100,348.74752686672304
Alabama,AL,Autauga County,Mt Hope,35651,256,361366358,1982766,34.4039525,-87.4562458,49474,34122,46748,289.522049099226
Alabama,AL,Autauga County,Auburn,36830,334,8346226,18151,32.5848885,-85.4806812,82357,71002,63502,323.604813758657
Alabama,AL,Autauga County,Auburn,36830,334,5768508,35694,32.5955157,-85.4933037,34498,23556,36377,197.257053234926
Alabama,AL,Autauga County,Auburn,36830,334,4146900,16399,32.6207235,-85.468112,44489,300000,29855,335.954952137333
Alabama,AL,Autauga County,Opelika,36801,334,47984472,237279,32.7027529,-85.3847912,71907,300000,48918,180.193856801517
Alabama,AL,Autauga County,Opelika,36801,334,134283525,589514,32.631404700000004,-85.3521047,60292,300000,43525,465.51990849248705
Alabama,AL,Autauga County,Gadsden,35901,256,4308625,1900493,33.9993815,-86.010319,40819,28402,42411,1118.42843879416
Alabama,AL,Autauga County,Salem,36874,334,253715367,6829853,32.5985333,-85.1564072,56743,51524,41271,689.830829083037
Alabama,AL,Autauga County,Smiths Station,36877,334,13567898,0,32.5103593,-85.118585,42186,29698,47342,257.059223802457
Alabama,AL,Autauga County,Athens,35613,256,82446982,539373,34.868162100000006,-86.86595849999999,84102,78280,48448,192.22157963836102
Alabama,AL,Autauga County,Elkmont,35620,256,171352666,937318,34.932604100000006,-86.9769708,52624,47441,40626,264.120137287727
Alabama,AL,Autauga County,Athens,35611,256,4698718,890,34.802546299999996,-86.9899793,43849,30742,37222,583.214314252587
Alabama,AL,Autauga County,Athens,35613,256,56703711,404012,34.7766286,-86.8419932,80593,60539,57881,464.975390810097
Alabama,AL,Autauga County,Madison,35758,256,230411965,33529525,34.6474493,-86.85344659999998,101327,85287,71138,750.5195824534441
Alabama,AL,Autauga County,Fort Deposit,36032,334,474381284,2112248,32.018097499999996,-86.6009099,63560,52781,51846,111.160750818981
Alabama,AL,Autauga County,Tuskegee Institute,36088,334,79140905,1016081,32.4628483,-85.7815478,50328,36023,42007,365.575726689179
Alabama,AL,Autauga County,Shorter,36075,334,272456881,2681619,32.3575498,-85.89479859999999,43995,35431,36578,315.98428360319696
Alabama,AL,Autauga County,Glencoe,35905,256,57350608,1090995,33.918413,-85.91833249999999,53767,43691,45193,1352.4842752961301
Alabama,AL,Autauga County,Huntsville,35810,256,3746454,2577,34.7832877,-86.58934709999998,47407,33659,47264,349.989236994887
Alabama,AL,Autauga County,Huntsville,35810,256,1995502,0,34.7679304,-86.63467829999999,38058,30776,26164,378.89461013946504
Alabama,AL,Autauga County,Huntsville,35810,256,3164264,897,34.7552435,-86.6030659,57474,42104,43712,483.417227743383
Alabama,AL,Autauga County,Huntsville,35811,256,2325387,0,34.742245399999995,-86.5731181,53441,30532,51596,268.686372466502
Alabama,AL,Autauga County,Huntsville,35806,256,20318331,268264,34.722743799999996,-86.6787178,49178,42703,35945,998.100142530799
Alabama,AL,Autauga County,Huntsville,35801,256,10852825,1515,34.735105499999996,-86.5436849,93252,88860,53694,160.622439113968
Alabama,AL,Autauga County,Huntsville,35816,256,3384385,36536,34.71756729999999,-86.6067012,23273,20863,16217,490.483760814601
Alabama,AL,Autauga County,Huntsville,35805,256,2624766,25144,34.6875967,-86.6143778,37494,22507,45377,459.072703839908
Alabama,AL,Autauga County,Huntsville,35502,256,4129644,0,34.6915398,-86.57508359999999,77007,300000,46110,212.522751336786
Alabama,AL,Autauga County,Huntsville,35803,256,11668517,520555,34.605088200000004,-86.57132340000001,79876,75064,48133,741.44409455718
Alabama,AL,Autauga County,Fayette,35555,205,311521457,71975,33.817134499999995,-87.6438256,48781,39117,40468,424.679176047399
Alabama,AL,Autauga County,Huntsville,35803,256,6647466,0,34.6127548,-86.53295729999999,83331,75474,45271,223.184795165513
Alabama,AL,Autauga County,New Market,35761,256,283364358,1322529,34.917896999999996,-86.3494794,64802,63617,40696,387.443347102865
Alabama,AL,Autauga County,New Market,35761,256,71128728,299798,34.9504742,-86.5026248,56419,48140,40933,563.582184122845
